url,original_message,message,original_label,is_good,is_bad,binary_label
https://github.com/apache/dubbo/commit/243e57130646c69c047910dd079f19cbadc57613,Remove unnecessary null check.,Remove unnecessary null check.,Why and What,False,False,
https://github.com/apache/dubbo/commit/6912d9a14fe2c35dee306da9a8e953ba29d736da,Upgrade tomcat version to 8.5.31. (#1781),Upgrade tomcat version to 8.5.31.,Why and What,False,False,
https://github.com/apache/dubbo/commit/203078981bb23517703e7bbb60925b8542bc8983,Ignore testStatusChecker since it is unstable and consider removing it later.,Ignore testStatusChecker since it is unstable and consider removing it later.,Why and What,False,False,
https://github.com/apache/dubbo/commit/f4bd1b5f2cd54a7fd4944944f94d38bc5a2b1730,supplementary change for pull request#1388,supplementary change for pull request#1388,No What,False,False,
https://github.com/apache/dubbo/commit/3516df569777b2ec6fbe20f130f3c342caf3f476,Fix hessian-lite spelling mistake (#1779),Fix hessian-lite spelling mistake,No What,False,False,
https://github.com/apache/dubbo/commit/71e04fb634bf76d47c9ae55637db72fd7de50076,"Fix #1411 Java Locale use '_' split language, country, variant. (#1413)",,Why and What,False,False,
https://github.com/apache/dubbo/commit/9e9e778e04aa95501e4ab9b49e8f927527e7e260,Optimize_hessian_desr_performance (#1705),Optimize_hessian_desr_performance,Why and What,False,False,
https://github.com/apache/dubbo/commit/34d7aa7ab671aa44764022b1bf348922da70d0e1,"add ASF license head (#1459) 
  
 * add ASF license head 
  
 * add liscense head 
  
 * add dependecies to NOTICE","add ASF license head
* add ASF license head
* add liscense head
* add dependecies to NOTICE",No Why,False,False,
https://github.com/apache/dubbo/commit/04576ff4ffdd5872e738b4e10e3905fe513109d2,upgrade version to 2.5.10,upgrade version to 2.5.10,Why and What,False,True,0.0
https://github.com/apache/dubbo/commit/a8aba7c71f49beaa3865e63c592c3509eed82e67,"Polish, remove call of deprecated method","Polish, remove call of deprecated method",No Why,False,False,
https://github.com/apache/dubbo/commit/23084275bf695f41b5f84d927c351e9b2b04a2be,Add .script route rules back for UT,Add .script route rules back for UT,No Why,False,False,
https://github.com/apache/dubbo/commit/c94198b090cb78fb296a270742ac898a53858071,Fix UT problems after structure change,Fix UT problems after structure change,No What,False,False,
https://github.com/apache/dubbo/commit/635bc7983287d47d1d2c637a85fe21aabacdcd27,Remove the shutdown logic from spring bean destroy to avoid competition.,Remove the shutdown logic from spring bean destroy to avoid competition.,Why and What,False,False,
https://github.com/apache/dubbo/commit/0423219d839404186b8a5ec7dec37f6addeb58d9,#1411: Locale deserialize 'zh-hant_CN',#1411: Locale deserialize 'zh-hant_CN',Why and What,False,False,
https://github.com/apache/dubbo/commit/552965ee26ee307af47b7122c6b18195b4e435e0,Fixed #1138 check serialization in case it's changed from network.,Fixed #1138 check serialization in case it's changed from network.,Why and What,False,False,
https://github.com/apache/dubbo/commit/d8f3dd336c67316cfb147f20269acc3746c1d0fc,Change Mailing list address,Change Mailing list address,No Why,False,False,
https://github.com/apache/dubbo/commit/1b6743ddfb2f9bf5c460eabc9a51dd902c59eb64,Add comment,Add comment,Why and What,False,True,0.0
https://github.com/apache/dubbo/commit/72cecba20b7f4c9be6a725c39bcc1827dbe0e306,#992 add codecov component (#993),#992 add codecov component,Why and What,False,False,
https://github.com/apache/dubbo/commit/7322f3ead103c4acbe2123404add364745a0a054,Translate missing content and add apache license,Translate missing content and add apache license,No Why,False,False,
https://github.com/apache/dubbo/commit/9ca9bb04b926ba33c6755aff8373314e60f2be89,Fix typo #1260,Fix typo #1260,Why and What,False,True,0.0
https://github.com/apache/dubbo/commit/09722e3a93ad4ba40edf38ebdbfd7afee4977ee6,Remove unnecessary dependencies,Remove unnecessary dependencies,Why and What,False,False,
https://github.com/apache/dubbo/commit/0d1ef9b411ea06e6b8c30439a96e0290b0b9dbf6,rename package name from CommandImpl to impl,rename package name from CommandImpl to impl,No Why,False,False,
https://github.com/apache/dubbo/commit/d41e7225d026b2e35ed78719e4ef4fa53b201fd8,#1104 I18N effort for dubbo code base - dubbo-plugin,#1104 I18N effort for dubbo code base - dubbo-plugin,Why and What,False,False,
https://github.com/apache/dubbo/commit/75ed5f539ec321292a2ea23de89c72fc50336422,Delete OptimizedSerialization,Delete OptimizedSerialization,Neither Why nor What,False,False,
https://github.com/apache/dubbo/commit/cf3a54e41526751b284c22189fcfad555a88a515,Add test example for rest,Add test example for rest,Why and What,False,False,
https://github.com/apache/dubbo/commit/070b4ccd35e313764e6aed8717b47a72a437ffa1,#1067: I18N effort for dubbo code base - dubbo-rpc (part1),#1067: I18N effort for dubbo code base - dubbo-rpc (part1),Why and What,False,False,
https://github.com/apache/dubbo/commit/8e20d1ca06597e75903cb97c6a01c470686fcf08,#1055 Translate the comments of dubbo-remoting module (#1065),#1055 Translate the comments of dubbo-remoting module,Why and What,False,False,
https://github.com/apache/dubbo/commit/720a3afe31d883c16778b910ece6b02da3c5215a,#1056: I18N effort for dubbo code base: dubbo-common,#1056: I18N effort for dubbo code base: dubbo-common,Why and What,False,False,
https://github.com/apache/dubbo/commit/2da49b573c6c847380badb93e44523ada106dbd3,#1056 I18N effort for dubbo code base: dubbo-common,#1056 I18N effort for dubbo code base: dubbo-common,Why and What,False,False,
https://github.com/apache/dubbo/commit/05461a4d6ec6e8789eb8d3beeaa78b3b8768a53e,Upgrade annotation demo,Upgrade annotation demo,No Why,False,False,
https://github.com/apache/dubbo/commit/c7695d4fc8bf50ace2489849dcd82051785257b4,remove tree.txt,remove tree.txt,Neither Why nor What,False,True,0.0
https://github.com/apache/dubbo/commit/e51c52f1fdda187e033328f79ff0538ecf9c4972,"Merge pull re 
  
 fix qos port can only configure by System property problem","Merge pull re
fix qos port can only configure by System property problem",Why and What,False,False,
https://github.com/apache/dubbo/commit/3c6ee32e2a461fd154510a49edd2e8471fed12a4,"Fixed #946, route rule should always run when changed, but should only run at every invoke when RUNTIME_KEY is true.","Fixed #946, route rule should always run when changed, but should only run at every invoke when RUNTIME_KEY is true.",No What,False,False,
https://github.com/apache/dubbo/commit/22385dc804d550ea9f415bc9f96c2d6d10139e92,Fixed typo in NamedThreadFactory: mDeamo,Fixed typo in NamedThreadFactory: mDeamo,Why and What,False,False,
https://github.com/apache/dubbo/commit/a72490e26dc3daf2593873439b084b36195d15ae,Adjust pull request template,Adjust pull request template,No Why,False,False,
https://github.com/apache/dubbo/commit/ee2aaf3ad323b7060760a70160b9299fe9820b28,Ignore unit test CuratorZookeeperClientTest(no zk server),Ignore unit test CuratorZookeeperClientTest(no zk server),No Why,False,False,
https://github.com/apache/dubbo/commit/6a7717970fd3abde99651d405dc1fd75bedfac1c,"Update OverrideServiceImpl.java 
  
 fix the bug: cant enable override","Update OverrideServiceImpl.java
fix the bug: cant enable override",No What,False,False,
https://github.com/apache/dubbo/commit/02bdd04cde1b336d34279cca7c0538e7094459fc,Fix config error of heartbeat UT in dubbo-test-examples,Fix config error of heartbeat UT in dubbo-test-examples,No What,False,False,
https://github.com/apache/dubbo/commit/de5dfbbfd14ccf6b1f898c9f8d6ec5802ee323b0,Add package support for 'dubbo-remoting-netty4' module,Add package support for 'dubbo-remoting-netty4' module,No Why,False,False,
https://github.com/apache/dubbo/commit/49af203aa20667a0568a19566c1e9892166435ae,Fixed #520 change Main.class wait/notify to lock/condition,Fixed #520 change Main.class wait/notify to lock/condition,Why and What,False,False,
https://github.com/apache/dubbo/commit/d961a3e5e305e5147cb5bd837dbccd3b7dfde257,fix(dubbo-admin): webx-3.0.8 not compitable with spring-4.x,fix(dubbo-admin): webx-3.0.8 not compitable with spring-4.x,No What,False,False,
https://github.com/apache/dubbo/commit/a8a7a88e998f00ee2dfdde98403bf7cc5f3f0fe8,add badges for last release and license,add badges for last release and license,Why and What,False,False,
https://github.com/apache/dubbo/commit/50edbb0d1cd905c1131b783992081d1681017105,fix compiler bug,fix compiler bug,No What,False,True,0.0
https://github.com/apache/dubbo/commit/7c85e785b57d5d25707894d5874cbef9879e88cc,add maven-compiler-plugin to pom.xml,add maven-compiler-plugin to pom.xml,No Why,False,True,0.0
https://github.com/apache/dubbo/commit/d24e0016649893ceba9c083a5e1edeccc279c545,update README,update README,Why and What,False,True,0.0
https://github.com/apache/dubbo/commit/66139d567eef8198101368b5d8ea37458767cae4,add unit test for parsing path,add unit test for parsing path,Why and What,False,False,
https://github.com/apache/dubbo/commit/d423cf68fac9004d44d39542a001855d38fecf5f,enable unit test under jdk6 and jdk7,enable unit test under jdk6 and jdk7,No Why,False,False,
https://github.com/apache/dubbo/commit/b8b16fa4604e55487f2a42e5567a33df28abb554,find correct component type when the enclosing type is Foo<int[]> on JDK 7 and beyond,find correct component type when the enclosing type is Foo<int[]> on JDK 7 and beyond,No Why,False,False,
https://github.com/apache/dubbo/commit/105a0c7d11d6e96f6ba692751b805a4a522dbd32,set ProtectionDomain for newly generated Class,set ProtectionDomain for newly generated Class,No Why,False,False,
https://github.com/apache/dubbo/commit/841f6c2612d049ac0aa8bcbb6a00dad8d77a6fca,add ProtectionDomain for dynamicly created class,add ProtectionDomain for dynamicly created class,No Why,False,False,
https://github.com/apache/dubbo/commit/efcb0f3b32366a32ede235219bec528a54db5f1a,update version to 2.5.4-SNAPSHOT,update version to 2.5.4-SNAPSHOT,Why and What,False,True,0.0
https://github.com/apache/dubbo/commit/ae19c902ba30a468ff4dbc75b0fa38e146831602,update version to 2.5.2-SNAPSHOT,update version to 2.5.2-SNAPSHOT,Why and What,False,True,0.0
https://github.com/apache/dubbo/commit/5dab2eb68231100bd6889d3981cc4167989a9718,release 2.4.1,release 2.4.1,Why and What,False,True,0.0
https://github.com/apache/dubbo/commit/5c423fd2531683a2d339120a4ab24a4319b18211,mv examples,mv examples,No Why,False,True,0.0
https://github.com/apache/dubbo/commit/6002838cf7a80f1d9fd230051e5977e0d0e8e183,rm dubbo-admin,rm dubbo-admin,Neither Why nor What,False,True,0.0
https://github.com/apache/dubbo/commit/bfac27b7fe7fb1e5439604a73e0fe59db01f1457,"DUBBO-135 fix test case 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1993 1a56cb94-b969-4eaa-88fa-be21384802f2","DUBBO-135 fix test case
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1993 1a56cb94-b969-4eaa-88fa-be21384802f2",No What,False,False,
https://github.com/apache/dubbo/commit/0b175dce80364142eabd40c406540abe2d914034,"move examples 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1678 1a56cb94-b969-4eaa-88fa-be21384802f2","move examples
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1678 1a56cb94-b969-4eaa-88fa-be21384802f2",No Why,False,False,
https://github.com/apache/dubbo/commit/502d6ef96bf92c034c1e88d46e04541df85b8da4,"update version to 2.2.0-SNAPSHOT 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1551 1a56cb94-b969-4eaa-88fa-be21384802f2","update version to 2.2.0-SNAPSHOT
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1551 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/6764744115bffdcd7cde85112611dade6002fe5c,"update version to 2.1.6 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1550 1a56cb94-b969-4eaa-88fa-be21384802f2","update version to 2.1.6
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1550 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/67fb63d6ca428e4c08934f52f867a3c49edde51a,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1412 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1412 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/034b8fa34a86a0b16559730aa3aade4f84cfdf3a,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1409 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1409 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/d99396ba9a61de1f110d11a9c7a0e336c204e590,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1408 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1408 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/a1eb950bade65c0942ce44c7834778c017e93ccd,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1403 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1403 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/d2e1488042d23e9c2f0113fed5d1ed761a26efc7,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1400 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1400 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/48cb8e41a76b49b184f2b97e61b42eb109a16229,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1395 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1395 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/cd6ab49daacdac87f9836becfed3f0197f24cabe,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1388 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1388 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/9157beac5da52530fc6336e419bf02d57e9cce6c,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1386 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1386 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/d1f1d8a70c236497aedf26e29e25c5389c2d6052,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1383 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1383 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/8ccb49ff374ca228eca59d0e6895ff9b6d896b4f,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1378 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1378 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/d7ceedc45b119b3341c0c313339b686a5d72ff9c,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1374 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1374 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/b79c4c0241accf5c5610d2fecf5c7fbc0cefb832,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1369 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1369 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/de0546bc47026d5b431cb2f744431a88664426be,"refactor package 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1365 1a56cb94-b969-4eaa-88fa-be21384802f2","refactor package
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1365 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/8c79032106a6376886bc9f8996ab14322b62ad1d,"DUBBO-250 Dubbo client can not supported string message 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1283 1a56cb94-b969-4eaa-88fa-be21384802f2","DUBBO-250 Dubbo client can not supported string message
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1283 1a56cb94-b969-4eaa-88fa-be21384802f2",No What,False,False,
https://github.com/apache/dubbo/commit/103e0264b4e246cc74f05a99f8d293e970798694,"README 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@880 1a56cb94-b969-4eaa-88fa-be21384802f2","README
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@880 1a56cb94-b969-4eaa-88fa-be21384802f2",Neither Why nor What,False,False,
https://github.com/apache/dubbo/commit/0fe179e4eb48483a2b0cfabeb60db84f414273c2,"http://agile.alibaba-inc.com/browse/DUBBO-743 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@147 1a56cb94-b969-4eaa-88fa-be21384802f2","http://agile.alibaba-inc.com/browse/DUBBO-743
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@147 1a56cb94-b969-4eaa-88fa-be21384802f2",Neither Why nor What,False,False,
https://github.com/apache/dubbo/commit/edfaee1e89d13aca1aaa230025ba0b661fc9ebef,"fix misspelling 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@145 1a56cb94-b969-4eaa-88fa-be21384802f2","fix misspelling
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@145 1a56cb94-b969-4eaa-88fa-be21384802f2",Why and What,False,False,
https://github.com/apache/dubbo/commit/5c02f841d046fa2306cc256b58120f37f3133f04,"DUBBO-1 Change schema element 'sent' default value to false 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@40 1a56cb94-b969-4eaa-88fa-be21384802f2","DUBBO-1 Change schema element 'sent' default value to false
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@40 1a56cb94-b969-4eaa-88fa-be21384802f2",No Why,False,False,
https://github.com/apache/dubbo/commit/1352d4688d17c003434a5200db8cfd9693d61a41,"Modify pom 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@17 1a56cb94-b969-4eaa-88fa-be21384802f2","Modify pom
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@17 1a56cb94-b969-4eaa-88fa-be21384802f2",Neither Why nor What,False,False,
https://github.com/apache/dubbo/commit/0234dd23a95adb5dc90f5eb0f38f6c15c1473f07,"Modify pom 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@9 1a56cb94-b969-4eaa-88fa-be21384802f2","Modify pom
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@9 1a56cb94-b969-4eaa-88fa-be21384802f2",Neither Why nor What,False,False,
https://github.com/apache/dubbo/commit/10052d468760f2f952064289719286d3ba608693,"Add 2.0.7 
  
 git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@8 1a56cb94-b969-4eaa-88fa-be21384802f2","Add 2.0.7
git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@8 1a56cb94-b969-4eaa-88fa-be21384802f2",Neither Why nor What,False,False,
https://github.com/square/retrofit/commit/9562b46c222aeac64daa9539b2fcbcb3fb1d9184,Bump jackson-databind to 2.10.5.1,Bump jackson-databind to 2.10.5.1,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/61a71e2b355994bcb09b858d4df9e31341fdc933,Update google-java-format to 1.8,Update google-java-format to 1.8,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/8bc121fc2b2c49559a6f17b92d053cfa72c93e26,Fix typo,Fix typo,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/b1a903eb74691c86ff837c4bc88d0bc30f146b87,Prepare next development version,Prepare next development version,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/d80636923c595ed665adc6066f1377a6a1304f6a,"Move source/target config out of error-prone block 
  
 Error-prone only works on pre-12 at the moment and we need this configuration to apply for all JDKs.","Move source/target config out of error-prone block
Error-prone only works on pre-12 at the moment and we need this configuration to apply for all JDKs.",Why and What,False,False,
https://github.com/square/retrofit/commit/88dff564e4e764a56730f1224c3d685e520e2aee,Add Gradle wrapper validation,Add Gradle wrapper validation,No Why,False,False,
https://github.com/square/retrofit/commit/a3899f234e7b71fa49ff4a016c7826c59b6d6979,Fix build conditional,Fix build conditional,No What,False,False,
https://github.com/square/retrofit/commit/34f6a7fdc2f359d05a32f3262825563fc10929b4,Add Android integration tests,Add Android integration tests,Why and What,False,False,
https://github.com/square/retrofit/commit/8160ec251a3b50b7ab6bb6b3ad84885a7bcc8794,Switch to GitHub Actions,Switch to GitHub Actions,No Why,False,False,
https://github.com/square/retrofit/commit/a1897aebc2678d5ca1f3ae09416030673d415ab2,Small fixes from error-prone,Small fixes from error-prone,No Why,False,False,
https://github.com/square/retrofit/commit/704c484b56b0cf2d1f26f4315b3569c08e5cdc6a,Prepare version 2.8.1,Prepare version 2.8.1,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/5876f05dd9e03cd9d073a9727c2806f65233b1c5,Update changelog for 2.8.0,Update changelog for 2.8.0,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/fdd6aa73c6d393f986eeaf04aabf68ff8b0e4840,Prepare version 2.7.1,Prepare version 2.7.1,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/1ec98c2364b497278c34f04a49236cde9de7b178,Add coroutine support to BehaviorDelegate,Add coroutine support to BehaviorDelegate,No Why,True,False,1.0
https://github.com/square/retrofit/commit/9d683b75b111e60d30da8a03335d2ce71f5e8585,"Migrate forced suspension mechanism from yield to Dispatcher.Default 
  
 Since it's possible for certain dispatchers to completely avoid yielding, and currently the immediate dispatchers exhibit this behavior, we need an alternate mechanism of forcing suspension or UndeclaredThrowableExceptions will still be seen. 
  
 Retrofit does not have its own thread pool onto which we can defer resuming. Instead we rely to Dispatchers.Default and forcibly suspend the caller using low-level coroutine intrinsics.","Migrate forced suspension mechanism from yield to Dispatcher.Default
Since it's possible for certain dispatchers to completely avoid yielding, and currently the immediate dispatchers exhibit this behavior, we need an alternate mechanism of forcing suspension or UndeclaredThrowableExceptions will still be seen.
Retrofit does not have its own thread pool onto which we can defer resuming. Instead we rely to Dispatchers.Default and forcibly suspend the caller using low-level coroutine intrinsics.",Why and What,True,False,1.0
https://github.com/square/retrofit/commit/bfedd122b173b2f43f988d8a08862dd90948e468,Prepare version 2.7.0,Prepare version 2.7.0,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/4401b6d5820341fe4a708dab6224c6b40e5a4e79,Prepare version 2.6.3,Prepare version 2.6.3,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/cf68439acdc9e27496df7212dd05a6e8533a62db,Switch to OpenJDK,Switch to OpenJDK,No Why,False,False,
https://github.com/square/retrofit/commit/948a0db7ef1d46c66237ed2feb9f6f08ee159c68,"Allow service interfaces to extend other interfaces 
  
 With a higher minSdkVersion, the bug which prevented this on Android no longer exists.","Allow service interfaces to extend other interfaces
With a higher minSdkVersion, the bug which prevented this on Android no longer exists.",Why and What,True,False,1.0
https://github.com/square/retrofit/commit/ce6e0d17005afd09c46e4fe6cf40643b0913c59d,"`URL` overload for `Retrofit.Builder#baseUrl` 
  
 Functionally does nothing, just somewhat cleaner to be able to do `baseUrl(URL)` than `baseUrl(URL#toString());` if handling a `URL` rather than `String`. 
 Used `HttpUrl.get(String)` as `HttpUrl.get(URL)` returns null instead of throwing an exception.","`URL` overload for `Retrofit.Builder#baseUrl`
Functionally does nothing, just somewhat cleaner to be able to do `baseUrl(URL)` than `baseUrl(URL#toString());` if handling a `URL` rather than `String`.
Used `HttpUrl.get(String)` as `HttpUrl.get(URL)` returns null instead of throwing an exception.",Why and What,True,False,1.0
https://github.com/square/retrofit/commit/a429ea6f0745532f04a8c483e0b6bd0ca4a6674c,Update to Gson 2.8.5.,Update to Gson 2.8.5.,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/083bf240fab810dee2d4570c74061983bf25136a,"Fix support for protobuf 3.5+, ExtensionRegistry cannot be null","Fix support for protobuf 3.5+, ExtensionRegistry cannot be null",No What,False,False,
https://github.com/square/retrofit/commit/cb998173485b21af3c60abf3f64010b8a6b55559,Add more obviously missing @Nullable annotations,Add more obviously missing @Nullable annotations,Why and What,False,False,
https://github.com/square/retrofit/commit/47ebf3e63e13986738fa4f6e54ddba26b38bf181,"Back suspend methods with the CallAdapter for Call. 
  
 This allows the regular mechanism of composition of behavior without explicitly needing to model suspending functions in the API.","Back suspend methods with the CallAdapter for Call.
This allows the regular mechanism of composition of behavior without explicitly needing to model suspending functions in the API.",No Why,True,False,1.0
https://github.com/square/retrofit/commit/239cd2f227dc47d268bfec91b97f2dfd2958eee2,Add some missing @Nullable annotations to Utils,Add some missing @Nullable annotations to Utils,Why and What,True,False,1.0
https://github.com/square/retrofit/commit/05560b7a910eb4b705fb2d81732e48c883544309,Add annotation for skipping the callback executor,Add annotation for skipping the callback executor,Why and What,True,False,1.0
https://github.com/square/retrofit/commit/ac566e1abd3fee77d8d588a2cd97c5056d330d2c,Ignore static interface methods when eagerly validating,Ignore static interface methods when eagerly validating,No Why,False,False,
https://github.com/square/retrofit/commit/46cdff20b53a84e816d6022541347b3c06a5a52b,"Fatal errors should crash the dispatcher thread 
  
 This is an imperfect fix as uncaught exceptions reaching OkHttpCall which are not fatal still only log, but most of the adapters are defending against anything getting this far already. 
  
 Also contained is a fix for the RxJava 2 async adapter. Non-200 responses delivered to the body observer would be forwarded to onError. If that callback threw a fatal exception, it would be re-delivered to the body observer despite it having already called a downstream terminal method. The fatal error should have been propagated by the async observer instead of attempting to make its way back downstream.","Fatal errors should crash the dispatcher thread
This is an imperfect fix as uncaught exceptions reaching OkHttpCall which are not fatal still only log, but most of the adapters are defending against anything getting this far already.
Also contained is a fix for the RxJava 2 async adapter. Non-200 responses delivered to the body observer would be forwarded to onError. If that callback threw a fatal exception, it would be re-delivered to the body observer despite it having already called a downstream terminal method. The fatal error should have been propagated by the async observer instead of attempting to make its way back downstream.",Why and What,True,False,1.0
https://github.com/square/retrofit/commit/a604fe1181bda241d8f0a5e07c96d7c432b44dfb,Add some missing Nullable annotations,Add some missing Nullable annotations,Why and What,False,False,
https://github.com/square/retrofit/commit/1d64f9763e1f5aa3d049710df8366f425109672f,"Use a dummy value to further validation optional delegation 
  
 Prior to this other things might cause a null value. This ensures the value can only come from only place.","Use a dummy value to further validation optional delegation
Prior to this other things might cause a null value. This ensures the value can only come from only place.",Why and What,True,False,1.0
https://github.com/square/retrofit/commit/ebc0128add0d416a846ff661888910d16751dd34,Clean out Java 8 READMEs to further discourage use,Clean out Java 8 READMEs to further discourage use,Why and What,True,False,1.0
https://github.com/square/retrofit/commit/f939189f3b825beb66a499686b9f6ca0f3a70cc1,"Expose static factory for Invocation 
  
 Also rework the internals of how an Invocation gets instantiated and set as a tag on the Request. This will make a future change easier to land.","Expose static factory for Invocation
Also rework the internals of how an Invocation gets instantiated and set as a tag on the Request. This will make a future change easier to land.",Why and What,True,False,1.0
https://github.com/square/retrofit/commit/35381b1c1e90c906c032f872c729c594720391be,Add reified create extension for Kotlin,Add reified create extension for Kotlin,No Why,False,False,
